6#实际给料量,6#干燥炉排一段下漏渣溜管A温度,6#干燥炉排二段下漏渣溜管C温度,6#炉二次风电动调节门（后壁侧）,6#炉排烟SO2小时实时均值,6#炉活性炭流量累计,6#炉点火燃烧器A天然气压力,6#炉点火燃烧器B天然气压力,6#炉白班主汽流量,6#炉省煤器旁路烟气调节风门位置,6#炉省煤器灰斗出口烟气温度,6#炉粉尘折算小时均值,6#炉粉尘折算日均值,6#焚烧炉膛前温度,6#预计焚烧量
179.2396,143.38777,173.03354,10.043982,8.016855,2.66,250.71758,258.77316,513.66565,19.56713,202.32237,1.0960526,1.2568284,953.77203,406.3584
179.2396,143.38777,173.31682,10.041667,8.0086975,2.66,250.71758,258.77316,513.79095,19.56713,202.25435,1.0960526,1.2568284,953.8669,406.3584
179.2396,143.57344,173.12798,10.039351,8.001021,2.66,250.64815,258.77316,513.91113,19.56713,202.24074,1.0960526,1.2568284,953.8669,406.3584
179.2396,143.57344,172.56133,10.011574,7.992289,2.66,250.64815,258.77316,514.0389,19.560184,202.21352,1.0960526,1.2568284,953.77203,406.3584
179.2396,143.38777,173.12798,10.048612,7.9833446,2.66,250.71758,258.77316,514.16406,19.539352,202.1999,1.0960526,1.2568284,953.77203,406.3584
179.2396,143.48059,173.31682,9.990741,7.9740086,2.66,250.71758,258.77316,514.2918,19.56713,202.15909,1.0960526,1.2568284,953.8669,406.3584
179.2396,143.57344,172.9391,10.048612,7.9651313,2.66,250.64815,258.8426,514.4121,19.56713,202.13188,1.0960526,1.2568284,953.8669,406.3584
179.2396,143.57344,172.9391,10.034722,7.9556284,2.66,250.71758,258.8426,514.54004,19.560184,202.11829,1.0960526,1.2568284,953.77203,406.3584
179.2396,143.48059,173.2224,10.018518,7.9463882,2.66,250.64815,258.77316,514.66547,19.56713,202.07745,1.0960526,1.2568284,953.8669,406.3584
179.2396,143.38777,173.12798,10.041667,7.936843,2.66,250.64815,258.77316,514.7934,19.56713,202.06386,1.0960526,1.2568284,953.77203,406.3584
179.2396,143.57344,172.46687,10.048612,7.927637,2.66,250.64815,258.77316,514.9214,19.560184,202.06386,1.0960526,1.2568284,953.77203,406.3584
179.2396,143.75916,172.56133,9.988425,7.919501,2.66,250.71758,258.8426,515.0394,19.560184,202.03667,1.0960526,1.2568284,953.8669,406.3584
179.2396,143.57344,172.65578,10.027779,7.91099,2.66,250.71758,258.77316,515.1676,19.55787,201.99583,1.0960526,1.2568284,953.6772,406.3584
179.2396,143.48059,172.9391,9.997685,7.8950963,2.66,250.71758,258.8426,515.4212,19.560184,201.955,1.0960526,1.2568284,953.6772,406.3584
179.2396,143.57344,172.75023,10.034722,7.8879375,2.66,250.64815,258.77316,515.54407,19.560184,201.955,1.0960526,1.2568284,953.6772,406.3584
179.2396,143.57344,172.9391,10.027779,7.88111,2.66,250.71758,258.8426,515.66943,19.56713,201.9414,1.0960526,1.2568284,953.77203,406.3584
179.2396,143.48059,173.2224,10.041667,7.874447,2.66,250.64815,258.77316,515.7948,19.560184,201.9006,1.0960526,1.2568284,953.6772,406.3584
179.2396,143.48059,173.2224,10.041667,7.867946,2.66,250.71758,258.8426,515.92267,19.560184,201.87338,1.0960526,1.2568284,953.77203,406.3584
179.2396,143.57344,172.9391,10.034722,7.8614416,2.66,250.71758,258.77316,516.0506,19.56713,201.85979,1.0960526,1.2568284,953.77203,406.3584
179.2396,143.48059,173.03354,9.99537,7.8554773,2.66,250.71758,258.77316,516.16833,19.574074,201.81898,1.0960526,1.2568284,953.77203,406.3584
179.2396,143.38777,173.2224,10.048612,7.8491797,2.66,250.71758,258.77316,516.29846,19.56713,201.81898,1.0960526,1.2568284,953.58234,406.3584
179.2396,143.38777,173.50569,10.039351,7.842691,2.66,250.71758,258.77316,516.421,19.560184,201.80536,1.0960526,1.2568284,953.6772,406.3584
179.2396,143.48059,173.2224,9.997685,7.835842,2.66,250.64815,258.77316,516.5485,19.564816,201.77817,1.0960526,1.2568284,953.77203,406.3584
179.2396,143.75916,172.9391,10.041667,7.8289204,2.66,250.64815,258.8426,516.6686,19.56713,201.73737,1.0960526,1.2568284,953.6772,406.3584
179.2396,143.75916,172.9391,10.055555,7.8213143,2.66,250.64815,258.77316,516.7961,29.474535,201.73737,1.0960526,1.2568284,953.77203,406.3584
179.2396,143.48059,173.6001,10.020833,7.813362,2.66,250.71758,258.8426,516.92346,29.497686,201.72374,1.0960526,1.2568284,953.6772,406.3584
179.2396,143.48059,173.12798,10.027779,7.8053474,2.66,250.64815,258.77316,517.0481,29.497686,201.69655,1.0960526,1.2568284,953.58234,406.3584
179.2396,143.75916,172.9391,10.041667,7.79744,2.66,250.64815,258.8426,517.1677,29.50463,201.66934,1.0960526,1.2568284,953.6772,406.3584
179.2396,143.75916,172.9391,9.990741,7.78921,2.66,250.64815,258.77316,517.2923,29.50463,201.64212,1.0960526,1.2568284,953.6772,406.3584
179.2396,143.57344,173.2224,10.006944,7.7810173,2.66,250.64815,258.8426,517.4194,29.50463,201.61493,1.0960526,1.2568284,953.6772,406.3584
179.2396,143.85197,173.03354,10.034722,7.7728987,2.66,250.64815,258.77316,517.54645,29.497686,201.60133,1.0960526,1.2568284,953.6772,406.3584
179.2396,143.75916,172.9391,10.034722,7.7649975,2.66,250.64815,258.77316,517.6709,29.50463,201.60133,1.0960526,1.2568284,953.58234,406.3584
179.2396,143.57344,173.6001,10.041667,7.75744,2.66,250.71758,258.77316,517.7903,29.474535,201.5605,1.0960526,1.2568284,953.6772,406.3584
179.2396,143.85197,173.03354,10.034722,7.749454,2.66,250.64815,258.77316,517.91705,29.50463,201.53331,1.0960526,1.2568284,953.58234,406.3584
179.2396,143.85197,172.9391,10.034722,7.741581,2.66,250.64815,258.77316,518.0414,29.51389,201.51971,1.0960526,1.2568284,953.6772,406.3584
179.2396,143.57344,173.50569,10.027779,7.7334523,2.66,250.64815,258.8426,518.16815,29.467592,201.4925,1.0960526,1.2568284,953.3927,406.3584
179.2396,143.85197,172.75023,10.041667,7.7253733,2.66,250.64815,258.77316,518.29486,29.502314,201.4653,1.0960526,1.2568284,953.58234,406.3584
179.2396,143.94484,172.75023,10.034722,7.717839,2.66,250.64815,258.77316,518.4117,29.50463,201.4381,1.0960526,1.2568284,953.58234,406.3584
179.2396,143.94484,172.65578,10.039351,7.7100453,2.66,250.64815,258.77316,518.53845,29.47685,201.41087,1.0960526,1.2568284,953.6139,406.3584
179.2396,143.57344,173.2224,10.011574,7.7021294,2.66,250.71758,258.77316,518.66516,29.50463,201.38368,1.1137778,1.2568284,953.29785,395.6225
179.2396,143.85197,173.2224,10.041667,7.693755,2.66,250.64815,258.77316,518.7918,29.44676,201.35646,1.1137778,1.2568284,953.58234,395.6225
179.2396,143.94484,172.9391,10.034722,7.6855054,2.66,250.64815,258.77316,518.90857,29.481483,201.34286,1.1137778,1.2568284,953.6772,395.6225
179.2396,143.94484,172.9391,10.041667,7.676446,2.66,250.64815,258.77316,519.0329,29.50463,201.34286,1.1137778,1.2568284,953.58234,395.6225
179.2396,143.75916,173.31682,10.041667,7.6672664,2.66,250.64815,258.77316,519.1623,29.488426,201.30208,1.1137778,1.2568284,953.6139,395.6225
179.2396,143.75916,173.12798,10.037037,7.658676,2.66,250.71758,258.77316,519.28674,29.50463,201.27484,1.1137778,1.2568284,953.4242,395.6225
179.2396,143.85197,172.75023,10.020833,7.649905,2.66,250.71758,258.77316,519.41376,29.497686,201.27484,1.1137778,1.2568284,953.3927,395.6225
179.2396,143.85197,172.75023,10.034722,7.6416717,2.66,250.64815,258.8426,519.53094,29.50463,201.26125,1.1137778,1.2568284,953.3927,395.6225
179.2396,143.75916,173.12798,10.048612,7.63271,2.66,250.64815,258.77316,519.65826,29.50463,201.26125,1.1137778,1.2568284,953.32935,395.6225
179.2396,143.75916,173.12798,10.048612,7.623975,2.66,250.64815,258.77316,519.7832,29.50463,201.26125,1.1137778,1.2568284,953.4242,395.6225
179.2396,143.94484,172.75023,10.00463,7.615097,2.66,250.64815,258.75,519.9107,29.50463,201.23405,1.1137778,1.2568284,953.4242,395.6225
179.2396,143.75916,173.12798,10.027779,7.6068063,2.66,250.64815,258.77316,520.0309,29.481483,201.23405,1.1137778,1.2568284,953.4242,395.6225
187.3246,143.75916,173.31682,10.034722,7.598284,2.66,250.64815,258.77316,520.15845,29.50463,201.23405,1.1137778,1.259773,953.4242,395.6225
187.3246,143.57344,173.31682,10.048612,7.59005,2.66,250.64815,258.77316,520.286,29.474535,201.20683,1.1137778,1.259773,953.4242,395.6225
187.3246,143.57344,173.31682,10.041667,7.5822268,2.66,250.64815,258.7037,520.41095,29.497686,201.20683,1.1137778,1.259773,953.4242,395.6225
187.3246,143.94484,172.46687,9.997685,7.566566,2.66,250.64815,258.77316,520.6582,29.50463,201.17964,1.1137778,1.259773,953.32935,395.6225
187.3246,143.85197,173.12798,10.041667,7.5581694,2.66,250.64815,258.68054,520.7831,29.50463,201.17964,1.1137778,1.259773,953.4242,395.6225
187.3246,143.57344,173.12798,10.025463,7.5498705,2.66,250.64815,258.77316,520.9079,29.50463,201.15245,1.1137778,1.259773,953.3927,395.6225
187.3246,143.85197,172.75023,10.048612,7.541401,2.66,250.64815,258.77316,521.03516,29.50463,201.15245,1.1137778,1.259773,953.3927,395.6225
187.3246,143.85197,172.56133,10.048612,7.5335197,2.66,250.64815,258.77316,521.1549,29.467592,201.12523,1.1137778,1.259773,953.29785,395.6225
187.3246,143.75916,173.03354,10.055555,7.5252743,2.66,250.71758,258.77316,521.282,39.70139,201.12523,1.1137778,1.259773,953.203,395.6225
187.3246,143.57344,173.2224,10.034722,7.517441,2.66,250.64815,258.8426,521.4065,39.708336,201.09804,1.1137778,1.259773,953.29785,395.6225
187.3246,143.85197,172.75023,10.048612,7.5094323,2.66,250.64815,258.77316,521.5335,39.70139,201.09804,1.1137778,1.259773,953.3927,395.6225
187.3246,143.75916,172.65578,10.041667,7.502002,2.66,250.64815,258.77316,521.653,39.708336,201.08444,1.1137778,1.259773,953.203,395.6225
187.3246,143.57344,172.75023,10.027779,7.4943924,2.66,250.64815,258.75,521.7775,39.69213,201.05725,1.1137778,1.259773,953.203,395.6225
187.3246,143.57344,173.12798,10.034722,7.486364,2.66,250.64815,258.75,521.90454,39.70602,201.01643,1.1137778,1.259773,953.203,395.6225
189.1366,143.85197,172.56133,10.048612,7.4706016,2.66,250.64815,258.75,522.1584,39.708336,201.00284,1.1137778,1.259773,953.203,395.6225
189.1366,143.75916,172.9391,10.027779,7.463223,2.66,250.64815,258.77316,522.27765,39.70139,200.97565,1.1137778,1.259773,953.203,395.6225
189.1366,143.48059,173.03354,10.025463,7.455805,2.66,250.64815,258.77316,522.4018,39.70139,200.93483,1.1137778,1.259773,953.203,395.6225
189.1366,143.75916,172.3724,10.041667,7.448335,2.66,250.64815,258.77316,522.5283,39.708336,200.93483,1.1137778,1.259773,953.203,395.6225
189.1366,143.85197,172.65578,10.041667,7.4412727,2.66,250.64815,258.7037,522.65247,39.694443,200.92123,1.1137778,1.259773,953.29785,395.6225
189.1366,143.57344,173.03354,10.043982,7.434071,2.66,250.5787,258.77316,522.7792,49.412037,200.89404,1.1137778,1.259773,953.203,395.6225
189.1366,143.75916,172.9391,10.034722,7.427587,2.66,250.64815,258.77316,522.89594,49.418983,200.89404,1.1137778,1.259773,953.203,395.6225
189.1366,143.75916,172.75023,10.025463,7.42078,2.66,250.64815,258.77316,523.02264,49.40972,200.86682,1.1137778,1.259773,953.29785,395.6225
189.1366,143.75916,172.65578,10.00463,7.4140687,2.66,250.64815,258.7037,523.14954,49.395832,200.83965,1.1137778,1.259773,953.203,395.6225
189.1366,143.48059,172.9391,10.034722,7.4077744,2.66,250.64815,258.77316,523.2739,49.395832,200.83965,1.1137778,1.259773,953.0133,395.6225
189.1366,143.57344,173.2224,10.041667,7.401766,2.66,250.64815,258.7037,523.3934,49.40972,200.81245,1.1137778,1.259773,953.203,395.6225
189.1366,143.57344,173.12798,10.048612,7.3953037,2.66,250.64815,258.77316,523.5204,49.412037,200.79883,1.1137778,1.259773,953.203,395.6225
189.1366,143.48059,172.9391,10.034722,7.3891606,2.66,250.64815,258.77316,523.6476,49.418983,200.79883,1.1137778,1.259773,953.10815,395.6225
189.1366,143.85197,172.3724,10.034722,7.382936,2.66,250.5787,258.8426,523.7748,49.412037,200.75804,1.1137778,1.259773,953.10815,395.6225
189.1366,143.75916,172.9391,10.027779,7.3772707,2.66,250.64815,258.75,523.892,49.412037,200.74445,1.1137778,1.259773,953.10815,395.6225
189.1366,143.57344,172.75023,10.00463,7.371164,2.66,250.5787,258.77316,524.0195,49.418983,200.74445,1.1137778,1.259773,953.10815,395.6225
189.1366,143.75916,172.56133,10.041667,7.3651266,2.66,250.64815,258.77316,524.147,49.40509,200.71722,1.1137778,1.259773,953.13965,395.6225
189.1366,143.85197,172.56133,9.997685,7.359268,2.66,250.64815,258.75,524.272,49.386574,200.71722,1.1137778,1.259773,953.203,395.6225
189.1366,143.85197,172.56133,10.041667,7.353673,2.66,250.64815,258.77316,524.3919,49.395832,200.67644,1.1137778,1.259773,953.203,395.6225
189.1366,143.75916,172.3724,10.034722,7.347757,2.66,250.64815,258.77316,524.5194,49.386574,200.67644,1.1137778,1.259773,953.10815,395.6225
189.1366,143.57344,172.9391,10.034722,7.3420095,2.67,250.64815,258.77316,524.6445,40.92361,200.66286,1.1137778,1.259773,953.0448,395.6225
189.1366,143.57344,173.03354,10.041667,7.336436,2.67,250.64815,258.75,524.7721,40.872684,200.66286,1.1137778,1.259773,953.13965,395.6225
189.1366,143.85197,137.36221,10.027779,7.331282,2.67,250.64815,258.75,524.89984,40.907406,200.63564,1.1137778,1.259773,953.13965,395.6225
189.1366,143.75916,172.65578,10.020833,7.322258,2.67,250.64815,258.8426,525.14545,40.92361,200.62204,1.1137778,1.259773,953.0448,395.6225
189.1366,143.48059,172.75023,10.048612,7.3181477,2.67,250.64815,258.77316,525.2707,40.92361,200.62204,1.1137778,1.259773,953.0448,395.6225
189.1366,143.57344,172.46687,10.00463,7.3144064,2.67,250.5787,258.7037,525.3984,40.916668,200.62204,1.1137778,1.259773,953.0448,395.6225
189.1366,143.85197,172.65578,10.027779,7.3113427,2.67,250.5787,258.7037,525.51843,40.92361,200.58125,1.1137778,1.259773,953.0448,395.6225
189.1366,143.48059,173.03354,10.034722,7.308664,2.67,250.5787,258.77316,525.6461,40.916668,200.58125,1.1137778,1.259773,953.10815,395.6225
189.1366,143.48059,172.75023,10.048612,7.3059564,2.67,250.64815,258.68054,525.89886,40.92361,200.58125,1.1137778,1.259773,952.8236,395.6225
189.1366,143.75916,172.56133,10.041667,7.305627,2.67,250.64815,258.77316,526.01886,40.914352,200.55406,1.1137778,1.259773,953.0133,395.6225
189.1366,143.57344,172.65578,10.0023155,7.3059106,2.67,250.64815,258.77316,526.14636,40.92361,200.55406,1.1137778,1.259773,953.10815,395.6225
189.1366,143.57344,173.03354,10.034722,7.306755,2.67,250.64815,258.75,526.2712,35.930557,200.54044,1.1137778,1.259773,953.10815,395.6225
189.1366,143.48059,173.03354,10.018518,7.3079534,2.67,250.5787,258.68054,526.3984,30.907408,200.54044,1.1137778,1.259773,953.0133,395.6225
189.1366,143.48059,173.03354,10.048612,7.309561,2.67,250.64815,258.7037,526.5256,30.865742,200.49966,1.1137778,1.259773,953.10815,395.6225
189.1366,143.75916,172.56133,10.034722,7.3115783,2.67,250.5787,258.68054,526.64276,30.875,200.48607,1.1137778,1.259773,953.0133,395.6225
189.1366,143.57344,172.46687,10.048612,7.3144965,2.67,250.5787,258.75,526.7699,30.900463,200.48607,1.1137778,1.259773,952.8236,395.6225
189.1366,143.48059,172.75023,10.041667,7.3177004,2.67,250.5787,258.68054,526.8944,30.868057,200.45885,1.1137778,1.259773,952.8236,395.6225
189.1366,143.57344,172.75023,10.041667,7.321263,2.67,250.5787,258.68054,527.0214,30.891205,200.45885,1.1137778,1.259773,952.8236,395.6225
189.1366,143.75916,172.56133,10.048612,7.3245974,2.67,250.64815,258.68054,527.14087,30.900463,200.41808,1.1137778,1.259773,953.0133,395.6225
189.1366,143.75916,172.3724,10.034722,7.327631,2.67,250.64815,258.75,527.27277,30.900463,200.41808,1.1137778,1.259773,953.0133,395.6225
189.1366,143.57344,172.56133,10.064815,7.329889,2.67,250.5787,258.68054,527.3922,30.891205,200.41808,1.1137778,1.259773,953.0133,395.6225
189.1366,143.38777,172.9391,10.034722,7.331731,2.67,250.64815,258.68054,527.5166,30.900463,200.40448,1.1137778,1.259773,952.8236,395.6225
189.1366,143.38777,172.75023,10.00463,7.3331337,2.67,250.5787,258.75,527.64594,30.891205,200.40448,1.1137778,1.259773,952.8236,395.6225
189.1366,143.38777,172.9391,10.041667,7.3340063,2.67,250.64815,258.7037,527.7627,30.875,200.37726,1.1137778,1.259773,952.72876,395.6225
189.1366,143.38777,173.12798,10.055555,7.334653,2.67,250.5787,258.68054,527.88947,30.891205,200.37726,1.1137778,1.259773,952.8236,395.6225
189.1366,143.57344,172.56133,10.034722,7.3349333,2.67,250.5787,258.68054,528.01624,30.88426,200.33649,1.1137778,1.259773,952.8236,395.6225
189.1366,143.57344,172.18347,10.027779,7.3343115,2.67,250.5787,258.75,528.14056,30.900463,200.33649,1.1137778,1.259773,952.72876,395.6225
189.1366,143.57344,172.3724,10.034722,7.332836,2.67,250.64815,258.68054,528.26,30.900463,200.33649,1.1137778,1.259773,952.72876,395.6225
189.1366,143.57344,172.3724,10.00463,7.330314,2.67,250.5787,258.68054,528.3845,30.900463,200.32289,1.1137778,1.259773,952.8236,395.6225
189.1366,143.38777,173.03354,10.013888,7.3270817,2.67,250.5787,258.7037,528.51166,30.898148,200.32289,1.1137778,1.259773,952.8236,395.6225
189.1366,143.48059,172.56133,10.011574,7.323179,2.67,250.5787,258.68054,528.63873,30.89352,200.32289,1.1137778,1.259773,952.72876,395.6225
189.1366,143.57344,172.75023,10.00463,7.319154,2.67,250.5787,258.68054,528.7634,30.89352,200.2957,1.1137778,1.259773,952.8236,395.6225
189.1366,143.38777,173.03354,10.041667,7.3153534,2.67,250.5787,258.68054,528.88306,30.870369,200.2957,1.1137778,1.259773,952.8236,395.6225
189.1366,143.29494,172.9391,10.034722,7.3112693,2.67,250.5787,258.68054,529.01013,30.891205,200.2957,1.1137778,1.259773,952.72876,395.6225
189.1366,143.48059,172.3724,10.034722,7.3072977,2.67,250.5787,258.68054,529.1346,30.900463,200.28207,1.1137778,1.259773,952.72876,395.6225
189.1366,143.38777,173.03354,10.041667,7.303292,2.67,250.5787,258.75,529.26154,30.900463,200.28207,1.1137778,1.259773,952.8236,395.6225
189.1366,143.38777,173.03354,10.027779,7.2993436,2.67,250.5787,258.77316,529.381,30.900463,200.28207,1.1137778,1.259773,952.72876,395.6225
189.1366,143.38777,172.9391,10.00463,7.295084,2.67,250.5787,258.68054,529.5079,30.891205,200.28207,1.1137778,1.259773,952.6655,395.6225
189.1366,143.38777,172.75023,10.027779,7.2910905,2.67,250.64815,258.7037,529.6323,30.900463,200.28207,1.1137778,1.259773,952.6655,395.6225
189.1366,143.29494,173.03354,10.006944,7.2871466,2.67,250.5787,258.75,529.75916,30.900463,200.28207,1.1137778,1.259773,952.6655,395.6225
189.1366,143.29494,173.2224,10.034722,7.283456,2.67,250.64815,258.75,529.8785,30.891205,200.28207,1.1137778,1.259773,952.6655,395.6225
189.1366,143.38777,173.03354,10.027779,7.2797046,2.67,250.5787,258.68054,530.0053,30.847221,200.28207,1.1137778,1.259773,952.72876,395.6225
189.1366,143.29494,173.12798,10.048612,7.276124,2.67,250.5787,258.68054,530.12726,30.863424,200.28207,1.1137778,1.259773,952.6655,395.6225
189.1366,143.48059,172.56133,10.041667,7.272289,2.67,250.5787,258.77316,530.25433,30.88426,200.28207,1.1137778,1.259773,952.6655,395.6225
189.1366,143.48059,172.65578,10.034722,7.2681875,2.67,250.5787,258.68054,530.3815,30.891205,200.28207,1.1137778,1.259773,952.72876,395.6225
189.1366,143.29494,173.2224,10.034722,7.263975,2.67,250.5787,258.7037,530.5061,30.891205,200.28207,1.1137778,1.259773,952.72876,395.6225
189.1366,143.29494,173.31682,10.027779,7.2595844,2.67,250.5787,258.68054,530.62573,30.891205,200.2957,1.1137778,1.259773,952.6655,395.6225
189.1366,143.29494,173.03354,10.041667,7.254744,2.67,250.5787,258.7037,530.7527,30.891205,200.2957,1.1137778,1.259773,952.5707,395.6225
189.1366,143.29494,173.03354,10.041667,7.249723,2.67,250.5787,258.68054,530.8771,30.88426,200.28207,1.1137778,1.259773,952.6655,395.6225
189.1366,143.29494,173.03354,10.006944,7.2444057,2.67,250.5787,258.68054,531.00397,30.891205,200.2957,1.1137778,1.259773,952.6655,395.6225
189.1366,143.48059,172.56133,10.034722,7.2392435,2.67,250.5787,258.68054,531.1235,30.88426,200.28207,1.1137778,1.259773,952.6655,395.6225
189.1366,143.48059,172.75023,10.041667,7.2335916,2.67,250.5787,258.68054,531.25055,30.89352,200.28207,1.1137778,1.259773,952.72876,395.6225
189.1366,143.29494,173.2224,10.041667,7.227939,2.67,250.5787,258.68054,531.3775,30.89352,200.28207,1.1137778,1.259773,952.6655,395.6225
189.1366,143.29494,173.31682,10.048612,7.2223945,2.67,250.5787,258.77316,531.5019,30.88426,200.28207,1.1137778,1.259773,952.6655,395.6225
189.1366,143.38777,173.03354,10.048612,7.217077,2.67,250.5787,258.75,531.62103,30.900463,200.28207,1.1137778,1.259773,952.6655,395.6225
189.1366,143.38777,172.65578,10.041667,7.211458,2.67,250.5787,258.68054,531.7524,30.900463,200.2413,1.1137778,1.259773,952.5707,395.6225
189.1366,143.10928,173.12798,10.034722,7.2064366,2.67,250.5787,258.68054,531.8713,30.891205,200.2413,1.1137778,1.259773,952.5707,395.6225
189.1366,143.10928,173.12798,10.025463,7.2012296,2.67,250.55554,258.68054,531.99506,30.891205,200.2413,1.1137778,1.259773,952.6655,395.6225
189.1366,143.10928,173.50569,10.048612,7.195941,2.67,250.5787,258.77316,532.12134,30.900463,200.2413,1.1137778,1.259773,952.6655,395.6225
189.1366,143.10928,173.31682,10.034722,7.1910768,2.67,250.4861,258.7037,532.24,30.870369,200.21411,1.1137778,1.259773,952.6655,395.6225
189.1366,143.29494,173.03354,10.034722,7.1860824,2.67,250.4861,258.68054,532.36597,30.891205,200.21411,1.1137778,1.259773,952.5707,395.6225
189.1366,143.38777,172.75023,10.041667,7.181198,2.67,250.5787,258.75,532.4893,30.900463,200.2005,1.1137778,1.259773,952.6655,395.6225
189.1366,143.38777,172.9391,10.048612,7.1763043,2.67,250.5787,258.7037,532.6151,30.89352,200.2005,1.1137778,1.259773,952.6655,395.6225
